31_neuron1_before.npy,52551.0,46366.0, 
31_neuron2_before.npy,60388.0, , 
32_neuron1_before.npy,39191.0,36175.0, 
32_neuron2_before.npy,21708.0, , 
33_neuron2_before.npy,55579.0, , 
34_neuron1_before.npy,38517.0,160712.0, 
41_neuron6_before.npy,30586.0, , 
43_neuron1_before.npy,11372.0,13617.0, 
43_neuron3_before.npy,4983.0, , 
43_neuron4_before.npy,24071.0, , 
44_neuron1_before.npy,58144.0,83436.0, 
47_neuron2_before.npy,23091.0, , 
53_neuron1_before.npy,60696.0,71017.0, 
54_neuron1_before.npy,21853.0, , 
54_neuron2_before.npy,14887.0,7547.0, 
55_neuron2_before.npy,24815.0, , 
55_neuron4_before.npy,50198.0,46069.0, 
56_neuron1_before.npy,34031.0, , 
56_neuron3_before.npy,40044.0, , 
58_neuron2_before.npy,11450.0, , 
58_neuron3_before.npy,5819.0, , 
58_neuron6_before.npy,63330.0, , 
58_neuron9_before.npy,11896.0, , 
62_neuron1_before.npy,22820.0, , 
63_neuron3_before.npy,125838.0, , 
66_neuron1_before.npy,67194.0,61538.0, 
66_neuron3_before.npy,43494.0, , 
68_neuron1_before.npy,53630.0,30602.0, 
68_neuron2_before.npy,9976.0,18588.0, 
68_neuron3_before.npy,17116.0,27987.0,17327.0
68_neuron5_before.npy,15628.0,80075.0,89205.0
72_neuron1_before.npy,54450.0,38184.0, 
72_neuron2_before.npy,16538.0, , 
72_neuron3_before.npy,9175.0, , 
73_neuron2_before.npy,49554.0, , 
75_neuron1_before.npy,41404.0,77744.0,74421.0
75_neuron5_before.npy,5213.0, , 
76_neuron1_before.npy,80209.0,85849.0, 
76_neuron7_before.npy,3934.0, , 
76_neuron8_before.npy,4151.0,31196.0, 
82_neuron1_before.npy,54775.0,29402.0, 
