L,4,10,15
H,15,28,10
Day,Hour,Min,Cnt/min
1,14,0,0
1,14,1,0
1,14,2,0
1,14,3,0
1,14,4,0
1,14,5,0
1,14,6,0
1,14,7,0
1,14,8,0
1,14,9,0
1,14,10,0
1,14,11,0
1,14,12,0
1,14,13,0
1,14,14,0
1,14,15,0
1,14,16,0
1,14,17,0
1,14,18,13
1,14,19,0
1,14,20,0
1,14,21,0
1,14,22,0
1,14,23,0
1,14,24,0
1,14,25,0
1,14,26,2
1,14,27,0
1,14,28,0
1,14,29,0
1,14,30,0
1,14,31,0
1,14,32,0
1,14,33,0
1,14,34,0
1,14,35,0
1,14,36,0
1,14,37,0
1,14,38,0
1,14,39,0
1,14,40,0
1,14,41,0
1,14,42,0
1,14,43,0
1,14,44,0
1,14,45,0
1,14,46,0
1,14,47,0
1,14,48,0
1,14,49,0
1,14,50,0
1,14,51,0
1,14,52,0
1,14,53,0
1,14,54,0
1,14,55,0
1,14,56,0
1,14,57,0
1,14,58,0
1,14,59,0
1,15,0,0
1,15,1,0
1,15,2,0
1,15,3,0
1,15,4,0
1,15,5,0
1,15,6,0
1,15,7,0
1,15,8,0
1,15,9,0
1,15,10,0
1,15,11,0
1,15,12,0
1,15,13,0
1,15,14,0
1,15,15,0
1,15,16,0
1,15,17,0
1,15,18,0
1,15,19,0
1,15,20,0
1,15,21,0
1,15,22,0
1,15,23,0
1,15,24,0
1,15,25,0
1,15,26,0
1,15,27,0
1,15,28,3
1,15,29,0
1,15,30,5
1,15,31,10
1,15,32,0
1,15,33,0
1,15,34,0
1,15,35,0
1,15,36,0
1,15,37,0
1,15,38,0
1,15,39,0
1,15,40,0
1,15,41,0
1,15,42,0
1,15,43,0
1,15,44,0
1,15,45,0
1,15,46,0
1,15,47,0
1,15,48,0
1,15,49,0
1,15,50,0
1,15,51,0
1,15,52,0
1,15,53,0
1,15,54,0
1,15,55,0
1,15,56,0
1,15,57,0
1,15,58,0
1,15,59,0
1,16,0,0
1,16,1,0
1,16,2,0
1,16,3,0
1,16,4,0
1,16,5,0
1,16,6,0
1,16,7,0
1,16,8,0
1,16,9,0
1,16,10,0
1,16,11,0
1,16,12,0
1,16,13,0
1,16,14,0
1,16,15,0
1,16,16,0
1,16,17,0
1,16,18,0
1,16,19,0
1,16,20,0
1,16,21,0
1,16,22,0
1,16,23,0
1,16,24,0
1,16,25,0
1,16,26,0
1,16,27,0
1,16,28,0
1,16,29,0
1,16,30,0
1,16,31,0
1,16,32,0
1,16,33,0
1,16,34,0
1,16,35,0
1,16,36,0
1,16,37,0
1,16,38,0
1,16,39,0
1,16,40,0
1,16,41,0
1,16,42,0
1,16,43,0
1,16,44,0
1,16,45,0
1,16,46,0
1,16,47,0
1,16,48,0
1,16,49,0
1,16,50,0
1,16,51,0
1,16,52,0
1,16,53,0
1,16,54,0
1,16,55,0
1,16,56,0
1,16,57,0
1,16,58,0
1,16,59,0
1,17,0,0
1,17,1,0
1,17,2,0
1,17,3,0
1,17,4,0
1,17,5,0
1,17,6,0
1,17,7,0
1,17,8,0
1,17,9,0
1,17,10,0
1,17,11,0
1,17,12,0
1,17,13,0
1,17,14,0
1,17,15,0
1,17,16,0
1,17,17,0
1,17,18,0
1,17,19,0
1,17,20,0
1,17,21,0
1,17,22,0
1,17,23,0
1,17,24,0
1,17,25,2
1,17,26,0
1,17,27,0
1,17,28,0
1,17,29,0
1,17,30,0
1,17,31,0
1,17,32,0
1,17,33,0
1,17,34,0
1,17,35,1
1,17,36,0
1,17,37,0
1,17,38,0
1,17,39,0
1,17,40,0
1,17,41,0
1,17,42,0
1,17,43,0
1,17,44,0
1,17,45,0
1,17,46,0
1,17,47,0
1,17,48,0
1,17,49,0
1,17,50,0
1,17,51,0
1,17,52,0
1,17,53,0
1,17,54,0
1,17,55,0
1,17,56,0
1,17,57,0
1,17,58,0
1,17,59,0
1,18,0,0
1,18,1,0
1,18,2,0
1,18,3,0
1,18,4,0
1,18,5,0
1,18,6,0
1,18,7,0
1,18,8,0
1,18,9,0
1,18,10,0
1,18,11,0
1,18,12,0
1,18,13,0
1,18,14,0
1,18,15,0
1,18,16,0
1,18,17,0
1,18,18,0
1,18,19,0
1,18,20,0
1,18,21,0
1,18,22,0
1,18,23,0
1,18,24,0
1,18,25,19
1,18,26,22
1,18,27,49
1,18,28,94
1,18,29,102
1,18,30,99
1,18,31,83
1,18,32,111
1,18,33,117
1,18,34,90
1,18,35,113
1,18,36,115
1,18,37,122
1,18,38,66
1,18,39,25
1,18,40,134
1,18,41,108
1,18,42,0
1,18,43,0
1,18,44,0
1,18,45,60
1,18,46,102
1,18,47,106
1,18,48,123
1,18,49,124
1,18,50,37
1,18,51,94
1,18,52,137
1,18,53,138
1,18,54,128
1,18,55,128
1,18,56,120
1,18,57,46
1,18,58,0
1,18,59,0
1,19,0,1
1,19,1,87
1,19,2,120
1,19,3,117
1,19,4,134
1,19,5,135
1,19,6,134
1,19,7,133
1,19,8,124
1,19,9,95
1,19,10,142
1,19,11,136
1,19,12,86
1,19,13,131
1,19,14,18
1,19,15,0
1,19,16,0
1,19,17,0
1,19,18,0
1,19,19,0
1,19,20,0
1,19,21,0
1,19,22,87
1,19,23,117
1,19,24,155
1,19,25,144
1,19,26,119
1,19,27,122
1,19,28,133
1,19,29,101
1,19,30,135
1,19,31,138
1,19,32,111
1,19,33,42
1,19,34,0
1,19,35,0
1,19,36,0
1,19,37,0
1,19,38,89
1,19,39,133
1,19,40,136
1,19,41,139
1,19,42,140
1,19,43,125
1,19,44,142
1,19,45,126
1,19,46,135
1,19,47,141
1,19,48,143
1,19,49,135
1,19,50,141
1,19,51,141
1,19,52,144
1,19,53,136
1,19,54,138
1,19,55,142
1,19,56,80
1,19,57,0
1,19,58,0
1,19,59,0
1,20,0,68
1,20,1,138
1,20,2,74
1,20,3,69
1,20,4,139
1,20,5,148
1,20,6,145
1,20,7,128
1,20,8,134
1,20,9,150
1,20,10,132
1,20,11,142
1,20,12,113
1,20,13,0
1,20,14,0
1,20,15,0
1,20,16,0
1,20,17,35
1,20,18,145
1,20,19,146
1,20,20,145
1,20,21,128
1,20,22,124
1,20,23,139
1,20,24,142
1,20,25,138
1,20,26,140
1,20,27,135
1,20,28,148
1,20,29,146
1,20,30,14
1,20,31,0
1,20,32,0
1,20,33,0
1,20,34,0
1,20,35,0
1,20,36,36
1,20,37,135
1,20,38,150
1,20,39,150
1,20,40,131
1,20,41,130
1,20,42,143
1,20,43,136
1,20,44,1
1,20,45,49
1,20,46,157
1,20,47,50
1,20,48,0
1,20,49,110
1,20,50,159
1,20,51,56
1,20,52,0
1,20,53,0
1,20,54,0
1,20,55,0
1,20,56,65
1,20,57,143
1,20,58,154
1,20,59,144
1,21,0,133
1,21,1,141
1,21,2,153
1,21,3,146
1,21,4,145
1,21,5,109
1,21,6,144
1,21,7,149
1,21,8,135
1,21,9,10
1,21,10,25
1,21,11,153
1,21,12,133
1,21,13,145
1,21,14,149
1,21,15,151
1,21,16,141
1,21,17,140
1,21,18,140
1,21,19,147
1,21,20,146
1,21,21,145
