0.185110
0.445880
0.716210
1.733730
2.441270
2.933260
5.561430
7.023240
7.561290
7.871140
8.360770
8.567850
10.340540
11.437260
11.981600
13.068270
13.956320
14.140360
15.366260
15.541700
16.853780
18.090610
18.317550
21.030000
21.481790
21.890120
24.725130
24.896920
25.238730
25.782420
28.018310
28.364720
28.686400
34.700780
35.869560
38.591810
40.402170
40.689750
44.447990
46.172260
46.868120
48.935340
49.356540
49.558070
51.231250
51.808510
52.214520
54.287010
54.507740
54.931320
55.141100
55.849310
56.078960
57.588060
58.632680
58.990810
